id	kcat_fwd	kcat_bkwd	mw_fwd	mw_bkwd
FRDPtr	25.0	25.0	85300.0	85300.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUC14GALACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUC14GALACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCACGALFUCGALACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCACGALFUCGALACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCACNGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCACNGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCACNGALACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCACNGALACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCFUC12GAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCFUCGALACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCFUCGALACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCGALFUCGALACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCGALFUCGALACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCGALGBSIDEte_cho	25.0	25.0	85300.0	85300.0
FUCGALGBSIDEtg_cho	25.0	25.0	85300.0	85300.0
FUCtly	25.0	25.0	85300.0	85300.0
G16MT_cho	25.0	25.0	85300.0	85300.0
GACPAILter_cho	25.0	25.0	85300.0	85300.0
GALACGLCGALGBSIDEte_cho	25.0	25.0	85300.0	85300.0
GALACGLCGALGBSIDEtg_cho	25.0	25.0	85300.0	85300.0
GALFUC12GAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
GALFUC12GAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_cho	25.0	25.0	85300.0	85300.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
GALGLUSIDEtg_cho	25.0	25.0	85300.0	85300.0
GALGLUSIDEtl_cho	25.0	25.0	85300.0	85300.0
GALSGLT1le	25.0	25.0	85300.0	85300.0
GALSIDEtg_cho	25.0	25.0	85300.0	85300.0
GALSIDEtl_cho	25.0	25.0	85300.0	85300.0
GALtly	25.0	25.0	85300.0	85300.0
GBSIDEte_cho	25.0	25.0	85300.0	85300.0
GBSIDEtl_cho	25.0	25.0	85300.0	85300.0
GCHOLAte	25.0	25.0	85300.0	85300.0
GCHOLAtx	25.0	25.0	85300.0	85300.0
GD1B2te_cho	25.0	25.0	85300.0	85300.0
GD1B2tg_cho	25.0	25.0	85300.0	85300.0
GD1Cte_cho	25.0	25.0	85300.0	85300.0
GD1Ctg_cho	25.0	25.0	85300.0	85300.0
GDPtg	25.0	25.0	85300.0	85300.0
GLACter	25.0	25.0	85300.0	85300.0
GLCMter	25.0	25.0	85300.0	85300.0
GLCSGLT1le	25.0	25.0	85300.0	85300.0
GLCter	25.0	25.0	85300.0	85300.0
GLCtly	25.0	25.0	85300.0	85300.0
GLCURter	25.0	25.0	85300.0	85300.0
GLNATB0tc	25.0	25.0	85300.0	85300.0
GLNtm	25.0	25.0	85300.0	85300.0
GLNyLATthc	25.0	25.0	85300.0	85300.0
GLRASE	25.0	25.0	41000.0	85300.0
GLU5SAtmc	25.0	25.0	85300.0	85300.0
GLUt7l	25.0	25.0	85300.0	85300.0
GLUtr	25.0	25.0	85300.0	85300.0
GLXtm	25.0	25.0	85300.0	85300.0
GLXtp	25.0	25.0	85300.0	85300.0
GLY3Pt	25.0	25.0	85300.0	85300.0
GLYBtm	25.0	25.0	85300.0	85300.0
GLYC_St	25.0	25.0	85300.0	85300.0
GLYC3PFADm	25.0	25.0	85300.0	85300.0
GLYC3Ptmc	25.0	25.0	85300.0	85300.0
GLYCLTtp	25.0	25.0	85300.0	85300.0
GLYCtm	25.0	25.0	85300.0	85300.0
GLYGLYCNc	25.0	25.0	85300.0	85300.0
GLYGLYPEPT1tc	25.0	25.0	85300.0	85300.0
GLYLEUHYDROc	25.0	25.0	85300.0	85300.0
GLYLEUPEPT1tc	25.0	25.0	85300.0	85300.0
GLYPHEHYc	25.0	25.0	85300.0	85300.0
GLYPHEPEPT1tc	25.0	25.0	85300.0	85300.0
GLYPROPEPT1tc	25.0	25.0	85300.0	85300.0
GLYPROPRO1c	25.0	25.0	85300.0	85300.0
GLYSARCNc	25.0	25.0	85300.0	85300.0
GLYSARPEPT1tc	25.0	25.0	85300.0	85300.0
GLYSNAT5tc	25.0	25.0	85300.0	85300.0
GLYtm	25.0	25.0	85300.0	85300.0
GLYtp	25.0	25.0	85300.0	85300.0
GMPtg	25.0	25.0	85300.0	85300.0
GMPtn	25.0	25.0	85300.0	85300.0
GNDer	25.0	25.0	91500.0	91500.0
GP1CALPHAte_cho	25.0	25.0	85300.0	85300.0
GP1CALPHAtg_cho	25.0	25.0	85300.0	85300.0
GP1Cte_cho	25.0	25.0	85300.0	85300.0
GP1Ctg_cho	25.0	25.0	85300.0	85300.0
GQ1BALPHAte_cho	25.0	25.0	85300.0	85300.0
GQ1BALPHAtg_cho	25.0	25.0	85300.0	85300.0
GQ1Bte_cho	25.0	25.0	85300.0	85300.0
GQ1Btg_cho	25.0	25.0	85300.0	85300.0
GT1Ate_cho	25.0	25.0	85300.0	85300.0
GT1Atg_cho	25.0	25.0	85300.0	85300.0
GTHRDt	25.0	25.0	85300.0	85300.0
GTHRDtr	25.0	25.0	85300.0	85300.0
GULLACter	25.0	25.0	85300.0	85300.0
GULNDer	25.0	25.0	37500.0	85300.0
GULNter	25.0	25.0	85300.0	85300.0
GUMDCHAe	25.0	25.0	85300.0	85300.0
GUMGCHLe	25.0	25.0	85300.0	85300.0
GUMTCHOLe	25.0	25.0	85300.0	85300.0
GUR1PP	25.0	25.0	85300.0	85300.0
H2O2t	25.0	25.0	85300.0	85300.0
H2O2tly	25.0	25.0	85300.0	85300.0
H2O2tm	25.0	25.0	85300.0	85300.0
H2O2tn	25.0	25.0	85300.0	85300.0
H2O2tp	25.0	25.0	85300.0	85300.0
H2Otly	25.0	25.0	85300.0	85300.0
H2Otn	25.0	25.0	85300.0	85300.0
H2Otp	25.0	25.0	85300.0	85300.0
HAtly	25.0	25.0	85300.0	85300.0
HCOUMARINte	25.0	25.0	85300.0	85300.0
HDCAter	25.0	25.0	85300.0	85300.0
HDD2COAtx	25.0	25.0	85300.0	85300.0
HDDACBP	25.0	25.0	85300.0	85300.0
HDECAACBP	25.0	25.0	85300.0	85300.0
HESTRATRIOLte	25.0	25.0	85300.0	85300.0
HESTRATRIOLtr	25.0	25.0	85300.0	85300.0
HEXCCOAtx	25.0	25.0	85300.0	85300.0
HEXCt	25.0	25.0	85300.0	85300.0
HEXDCRNe	25.0	25.0	85300.0	85300.0
HISyLATtc	25.0	25.0	85300.0	85300.0
HISyLATthc	25.0	25.0	85300.0	85300.0
HMGCOAtm	25.0	25.0	85300.0	85300.0
HMGCOAtx	25.0	25.0	85300.0	85300.0
HPACtr	25.0	25.0	85300.0	85300.0
HPDCAt	25.0	25.0	85300.0	85300.0
HPYRDC	25.0	25.0	85300.0	85300.0
HPYRtp	25.0	25.0	85300.0	85300.0
HRETNtn	25.0	25.0	85300.0	85300.0
HSPASEly	25.0	25.0	85300.0	85300.0
HSPGtly	25.0	25.0	85300.0	85300.0
HTAXOLte	25.0	25.0	85300.0	85300.0
HTDCACBP	25.0	25.0	85300.0	85300.0
HTDCRNe	25.0	25.0	85300.0	85300.0
Htg	25.0	25.0	85300.0	85300.0
Htr	25.0	25.0	85300.0	85300.0
Htx	25.0	25.0	85300.0	85300.0
HXANtx	25.0	25.0	85300.0	85300.0
HYPTROX_cho	25.0	25.0	85300.0	85300.0
HYPTROXe	25.0	25.0	85300.0	85300.0
IDOURte	25.0	25.0	85300.0	85300.0
IDPtn	25.0	25.0	85300.0	85300.0
ILEATB0tc	25.0	25.0	85300.0	85300.0
ILEt5m	25.0	25.0	85300.0	85300.0
INSK	25.0	25.0	85300.0	85300.0
IPDPtx	25.0	25.0	85300.0	85300.0
ITPtn	25.0	25.0	85300.0	85300.0
IVCOAACBP	25.0	25.0	85300.0	85300.0
IVCRNe	25.0	25.0	85300.0	85300.0
KDNH	25.0	25.0	85300.0	85300.0
KHte	25.0	25.0	85300.0	85300.0
KSII_CORE2t	25.0	25.0	85300.0	85300.0
KSII_CORE2tly	25.0	25.0	85300.0	85300.0
KSII_CORE4t	25.0	25.0	85300.0	85300.0
KSII_CORE4tly	25.0	25.0	85300.0	85300.0
KSIt	25.0	25.0	85300.0	85300.0
KSItly	25.0	25.0	85300.0	85300.0
L_LACt4r	25.0	25.0	85300.0	85300.0
LACLt	25.0	25.0	85300.0	85300.0
LAPCOAe	25.0	25.0	85300.0	85300.0
LCTStg	25.0	25.0	85300.0	85300.0
LEUATB0tc	25.0	25.0	85300.0	85300.0
LEUGLYHYc	25.0	25.0	85300.0	85300.0
LEUGLYPEPT1tc	25.0	25.0	85300.0	85300.0
LEUKTRA4t	25.0	25.0	85300.0	85300.0
LEUKTRA4tr	25.0	25.0	85300.0	85300.0
LEUKTRB4t	25.0	25.0	85300.0	85300.0
LEUKTRD4t	25.0	25.0	85300.0	85300.0
LEUKTRD4tr	25.0	25.0	85300.0	85300.0
LEUKTRE4t	25.0	25.0	85300.0	85300.0
LEUKTRF4t	25.0	25.0	85300.0	85300.0
LEULEULAPc	25.0	25.0	85300.0	85300.0
LEULEUPEPT1tc	25.0	25.0	85300.0	85300.0
LEUt5m	25.0	25.0	85300.0	85300.0
LEUyLAThtc	25.0	25.0	85300.0	85300.0
LGNCt	25.0	25.0	85300.0	85300.0
LIMNENte	25.0	25.0	85300.0	85300.0
LINKDEG1ly	25.0	25.0	85300.0	85300.0
LINKDEG2ly	25.0	25.0	85300.0	85300.0
LINKDEG3ly	25.0	25.0	85300.0	85300.0
LINKDEG4ly	25.0	25.0	85300.0	85300.0
LINOFATPtc	25.0	25.0	85300.0	85300.0
LNELDCt	25.0	25.0	85300.0	85300.0
LNLCt	25.0	25.0	85300.0	85300.0
LNLNCAt	25.0	25.0	85300.0	85300.0
LNLNCGt	25.0	25.0	85300.0	85300.0
LPCHOLt_cho	25.0	25.0	85300.0	85300.0
LRAT1_cho	25.0	25.0	85300.0	85300.0
LRAT2_cho	25.0	25.0	85300.0	85300.0
LTC4CP	25.0	25.0	98000.0	85300.0
LTD4DP	25.0	25.0	98000.0	85300.0
LYSATB0tc	25.0	25.0	85300.0	85300.0
LYSOXp	25.0	25.0	112750.0	112750.0
LYStip	25.0	25.0	85300.0	85300.0
LYStn	25.0	25.0	85300.0	85300.0
M4MPDOL_ter	25.0	25.0	85300.0	85300.0
M7MASNBterg	25.0	25.0	85300.0	85300.0
M8MASNterg	25.0	25.0	85300.0	85300.0
MAGt_cho	25.0	25.0	85300.0	85300.0
MAL_Lte	25.0	25.0	85300.0	85300.0
MAL_Ltx	25.0	25.0	85300.0	85300.0
MANter	25.0	25.0	85300.0	85300.0
MANtg	25.0	25.0	85300.0	85300.0
MANtly	25.0	25.0	85300.0	85300.0
MCITS	25.0	25.0	85300.0	85300.0
MCLACCYSR	25.0	25.0	85300.0	85300.0
MDHx	25.0	25.0	85300.0	85300.0
MEOHt2	25.0	25.0	85300.0	85300.0
MEOHtly	25.0	25.0	85300.0	85300.0
MEPIVESSte_cho	25.0	25.0	85300.0	85300.0
MERCPLACCYSt	25.0	25.0	85300.0	85300.0
METATB0tc	25.0	25.0	85300.0	85300.0
METyLATthc	25.0	25.0	85300.0	85300.0
MG2er	25.0	25.0	85300.0	85300.0
MG3er	25.0	25.0	85300.0	85300.0
MI13PP	25.0	25.0	128500.0	128500.0
MI14Ptn	25.0	25.0	85300.0	85300.0
MI1P_Dtn	25.0	25.0	85300.0	85300.0
MINOHPtn	25.0	25.0	85300.0	85300.0
MMTSADm	25.0	25.0	250000.0	250000.0
MTHGXLt	25.0	25.0	85300.0	85300.0
N2M2NMASNt	25.0	25.0	85300.0	85300.0
N2M2NMASNtly	25.0	25.0	85300.0	85300.0
N4Tg	25.0	25.0	85300.0	85300.0
NACASPtm	25.0	25.0	85300.0	85300.0
NACDe	25.0	25.0	85300.0	85300.0
NACHORCTL3le	25.0	25.0	85300.0	85300.0
NADHtpu	25.0	25.0	85300.0	85300.0
NADHtru	25.0	25.0	85300.0	85300.0
NADN	442.0	442.0	36400.0	36400.0
NADPHtru	25.0	25.0	85300.0	85300.0
NADPHtxu	25.0	25.0	85300.0	85300.0
NADPtru	25.0	25.0	85300.0	85300.0
NADPtxu	25.0	25.0	85300.0	85300.0
NADtn	25.0	25.0	85300.0	85300.0
NADtru	25.0	25.0	85300.0	85300.0
NADtx	25.0	25.0	85300.0	85300.0
NAGLCAly	25.0	25.0	85300.0	85300.0
NCAMDe	25.0	25.0	85300.0	85300.0
NDP6	25.0	25.0	60000.0	60000.0
NDP7er	25.0	25.0	60000.0	60000.0
NH4tn	25.0	25.0	85300.0	85300.0
NH4tp	25.0	25.0	85300.0	85300.0
NICRNTtn	25.0	25.0	85300.0	85300.0
NMNtn	25.0	25.0	85300.0	85300.0
NODe	25.0	25.0	85300.0	85300.0
NPTHLte	25.0	25.0	85300.0	85300.0
NRPPHRSFt	25.0	25.0	85300.0	85300.0
NRVNCCOAtx	25.0	25.0	85300.0	85300.0
NRVNCCOAtxc	25.0	25.0	85300.0	85300.0
NRVNCt	25.0	25.0	85300.0	85300.0
O2St	25.0	25.0	85300.0	85300.0
O2Stm	25.0	25.0	85300.0	85300.0
O2Stn	25.0	25.0	85300.0	85300.0
O2Stx	25.0	25.0	85300.0	85300.0
O2t	25.0	25.0	85300.0	85300.0
O2ter	25.0	25.0	85300.0	85300.0
O2tm	25.0	25.0	85300.0	85300.0
O2tn	25.0	25.0	85300.0	85300.0
O2tp	25.0	25.0	85300.0	85300.0
OAADC	25.0	25.0	85300.0	85300.0
OAGD3te_cho	25.0	25.0	85300.0	85300.0
OAGD3tg_cho	25.0	25.0	85300.0	85300.0
OAGT3te_cho	25.0	25.0	85300.0	85300.0
OAGT3tg_cho	25.0	25.0	85300.0	85300.0
OBDHc	25.0	25.0	13500.0	13500.0
OCCOAtm	25.0	25.0	85300.0	85300.0
OCCOAtx	25.0	25.0	85300.0	85300.0
OCDCAFATPc	25.0	25.0	85300.0	85300.0
OCDCAtr	25.0	25.0	85300.0	85300.0
OCDCEAtr	25.0	25.0	85300.0	85300.0
OCDEAFABP1tc	25.0	25.0	85300.0	85300.0
OCT11EFATP	25.0	25.0	85300.0	85300.0
OCTAt	25.0	25.0	85300.0	85300.0
ODECOAtx	25.0	25.0	85300.0	85300.0
OLEICFATPtc	25.0	25.0	85300.0	85300.0
OMEPRAZOLEte	25.0	25.0	85300.0	85300.0
OMHDEACIDTD	25.0	25.0	85300.0	85300.0
ONPTHLte	25.0	25.0	85300.0	85300.0
ORETNF_cho	25.0	25.0	85300.0	85300.0
ORETNF2_cho	25.0	25.0	85300.0	85300.0
ORETNtn	25.0	25.0	85300.0	85300.0
ORETNtn2	25.0	25.0	85300.0	85300.0
ORNALArBATtc	25.0	25.0	85300.0	85300.0
ORNLEUrBATtc	25.0	25.0	85300.0	85300.0
OROTGLUt	25.0	25.0	85300.0	85300.0
OXAtp	25.0	25.0	85300.0	85300.0
P450SCC1m	25.0	25.0	85300.0	85300.0
PA_CHOter	25.0	25.0	85300.0	85300.0
PA_CHOtg	25.0	25.0	85300.0	85300.0
PA_CHOtn	25.0	25.0	85300.0	85300.0
PACCOAL	40.0	40.0	50000.0	50000.0
PAFt_cho	25.0	25.0	85300.0	85300.0
PAIL_CHOtn	25.0	25.0	85300.0	85300.0
PAIL45P_CHOtn	25.0	25.0	85300.0	85300.0
PAIL4P_CHOtn	25.0	25.0	85300.0	85300.0
PALFATPtc	25.0	25.0	85300.0	85300.0
PAN4PP	25.0	25.0	85300.0	85300.0
PAN4PPe	25.0	25.0	85300.0	85300.0
PAPtg	25.0	25.0	85300.0	85300.0
PCHOL_CHOter	25.0	25.0	85300.0	85300.0
PCHOL_CHOtg	25.0	25.0	85300.0	85300.0
PCHOLHSTDe	25.0	25.0	85300.0	85300.0
PCREATtmdiffir	25.0	25.0	85300.0	85300.0
PCRNtc	25.0	25.0	85300.0	85300.0
PE_CHOter	25.0	25.0	85300.0	85300.0
PE_CHOtm	25.0	25.0	85300.0	85300.0
PECDCHe	25.0	25.0	85300.0	85300.0
PECGCHLe	25.0	25.0	85300.0	85300.0
PECTCHLe	25.0	25.0	85300.0	85300.0
PEPLYStn	25.0	25.0	85300.0	85300.0
PERILLYLte	25.0	25.0	85300.0	85300.0
PEt_cho	25.0	25.0	85300.0	85300.0
PGLYCt_cho	25.0	25.0	85300.0	85300.0
PGPP_cho	25.0	25.0	85300.0	85300.0
PHACCOAGLNAC	25.0	25.0	30000.0	30000.0
PHEACGLNt	25.0	25.0	85300.0	85300.0
PHEATB0tc	25.0	25.0	85300.0	85300.0
PHEMEtm	25.0	25.0	85300.0	85300.0
PHEyLATthc	25.0	25.0	85300.0	85300.0
PHYQt	25.0	25.0	85300.0	85300.0
PI345P5Pn_cho	25.0	25.0	85300.0	85300.0
PI34P4Pn_cho	25.0	25.0	85300.0	85300.0
PI34P5Kn_cho	25.0	25.0	85300.0	85300.0
PI3P4Kn_cho	25.0	25.0	85300.0	85300.0
PI45P3Kn_cho	25.0	25.0	85300.0	85300.0
PI45P4P_cho	25.0	25.0	85300.0	85300.0
PI45P5Pn_cho	25.0	25.0	85300.0	85300.0
PI4P3Kn_cho	25.0	25.0	85300.0	85300.0
PI4P5Kn_cho	25.0	25.0	85300.0	85300.0
PI4PP_cho	25.0	25.0	85300.0	85300.0
PI5P4Kn_cho	25.0	25.0	85300.0	85300.0
PIK3n_cho	25.0	25.0	85300.0	85300.0
PIK4n_cho	25.0	25.0	85300.0	85300.0
PIK5n_cho	25.0	25.0	85300.0	85300.0
PIter	25.0	25.0	85300.0	85300.0
PItg	25.0	25.0	85300.0	85300.0
PItn	25.0	25.0	85300.0	85300.0
PItx	25.0	25.0	85300.0	85300.0
PMTCOAFABP1tc	25.0	25.0	85300.0	85300.0
PMTCOAtx	25.0	25.0	85300.0	85300.0
PNTEHe	25.0	25.0	85300.0	85300.0
PNTOte	25.0	25.0	85300.0	85300.0
PPAt	25.0	25.0	85300.0	85300.0
PPAtm	25.0	25.0	85300.0	85300.0
PPD2CSPp	25.0	25.0	85300.0	85300.0
PPItm	25.0	25.0	85300.0	85300.0
PPItr	25.0	25.0	85300.0	85300.0
PPItx	25.0	25.0	85300.0	85300.0
PPMI12346Ptn	25.0	25.0	85300.0	85300.0
PPPG9tm	25.0	25.0	85300.0	85300.0
PRGNLONEtm	25.0	25.0	85300.0	85300.0
PRGNLONEtr	25.0	25.0	85300.0	85300.0
PRGSTRNt	25.0	25.0	85300.0	85300.0
PRISTANALtx	25.0	25.0	85300.0	85300.0
PRISTCOAtcx	25.0	25.0	85300.0	85300.0
PRISTCOAtx	25.0	25.0	85300.0	85300.0
PRISTtx	25.0	25.0	85300.0	85300.0
PRO_Dtde	25.0	25.0	85300.0	85300.0
PROGLYPEPT1tc	25.0	25.0	85300.0	85300.0
PROGLYPRO1c	25.0	25.0	85300.0	85300.0
PROIMINOtc	25.0	25.0	85300.0	85300.0
PROSTGH2t	25.0	25.0	85300.0	85300.0
PROSTGI2t	25.0	25.0	85300.0	85300.0
PROSTGI2tr	25.0	25.0	85300.0	85300.0
PROtm	25.0	25.0	85300.0	85300.0
PSt3_cho	25.0	25.0	85300.0	85300.0
PSYGCHe	25.0	25.0	85300.0	85300.0
PSYTCHe	25.0	25.0	85300.0	85300.0
PSYTDECHe	25.0	25.0	85300.0	85300.0
PTCRTD	25.0	25.0	85300.0	85300.0
PTDCAt	25.0	25.0	85300.0	85300.0
PTPATe	25.0	25.0	85300.0	85300.0
PVD3	25.0	25.0	85300.0	85300.0
PYDAMtr	25.0	25.0	85300.0	85300.0
PYDXNtr	25.0	25.0	85300.0	85300.0
PYDXtr	25.0	25.0	85300.0	85300.0
Q10H2e	25.0	25.0	85300.0	85300.0
q10h2tc	25.0	25.0	85300.0	85300.0
q10tm	25.0	25.0	85300.0	85300.0
QUILSYN	25.0	25.0	85300.0	85300.0
R_group_phosphotase_1	25.0	25.0	85300.0	85300.0
R_group_phosphotase_2	25.0	25.0	85300.0	85300.0
R_group_phosphotase_3	25.0	25.0	85300.0	85300.0
r0002	25.0	25.0	85300.0	85300.0
r0021	25.0	25.0	85300.0	85300.0
r0027	25.0	25.0	85300.0	85300.0
r0028	25.0	25.0	85300.0	85300.0
r0033	25.0	25.0	85300.0	85300.0
r0047	25.0	25.0	85300.0	85300.0
r0051	25.0	25.0	85300.0	85300.0
r0062	25.0	25.0	85300.0	85300.0
r0068	25.0	25.0	85300.0	85300.0
r0081	25.0	25.0	85300.0	85300.0
r0082	25.0	25.0	85300.0	85300.0
r0093	25.0	25.0	85300.0	85300.0
r0097	25.0	25.0	85300.0	85300.0
r0113	25.0	25.0	85300.0	85300.0
r0119	25.0	25.0	85300.0	85300.0
r0122	25.0	25.0	85300.0	85300.0
r0129	25.0	25.0	85300.0	85300.0
r0130	25.0	25.0	85300.0	85300.0
r0139	25.0	25.0	85300.0	85300.0
r0142	25.0	25.0	85300.0	85300.0
r0149	25.0	25.0	85300.0	85300.0
r0153	25.0	25.0	85300.0	85300.0
r0156	25.0	25.0	85300.0	85300.0
r0157	25.0	25.0	85300.0	85300.0
r0163	25.0	25.0	85300.0	85300.0
r0165	25.0	25.0	85300.0	85300.0
r0166	25.0	25.0	85300.0	85300.0
r0173	25.0	25.0	85300.0	85300.0
r0179	25.0	25.0	85300.0	85300.0
r0186	25.0	25.0	85300.0	85300.0
r0191	25.0	25.0	85300.0	85300.0
r0193	25.0	25.0	85300.0	85300.0
r0202	25.0	25.0	85300.0	85300.0
r0220	25.0	25.0	85300.0	85300.0
r0221	25.0	25.0	85300.0	85300.0
r0224	25.0	25.0	85300.0	85300.0
r0226	25.0	25.0	85300.0	85300.0
r0236	25.0	25.0	85300.0	85300.0
r0239	25.0	25.0	85300.0	85300.0
r0242	25.0	25.0	85300.0	85300.0
r0246	25.0	25.0	85300.0	85300.0
r0249	25.0	25.0	85300.0	85300.0
r0280	25.0	25.0	85300.0	85300.0
r0281	25.0	25.0	85300.0	85300.0
r0283	25.0	25.0	85300.0	85300.0
r0301	25.0	25.0	85300.0	85300.0
r0308	25.0	25.0	85300.0	85300.0
r0311	25.0	25.0	85300.0	85300.0
r0317	25.0	25.0	85300.0	85300.0
r0318	25.0	25.0	85300.0	85300.0
r0319	25.0	25.0	85300.0	85300.0
r0321	25.0	25.0	85300.0	85300.0
r0330	25.0	25.0	85300.0	85300.0
r0331	25.0	25.0	85300.0	85300.0
r0354	25.0	25.0	85300.0	85300.0
r0355	25.0	25.0	85300.0	85300.0
r0357	25.0	25.0	85300.0	85300.0
r0358	25.0	25.0	85300.0	85300.0
r0360	25.0	25.0	85300.0	85300.0
r0361	25.0	25.0	85300.0	85300.0
r0363	25.0	25.0	85300.0	85300.0
r0364	25.0	25.0	85300.0	85300.0
r0365	25.0	25.0	85300.0	85300.0
r0366	25.0	25.0	85300.0	85300.0
r0368	25.0	25.0	85300.0	85300.0
r0380	25.0	25.0	85300.0	85300.0
r0381	25.0	25.0	85300.0	85300.0
r0383	25.0	25.0	85300.0	85300.0
r0384	25.0	25.0	85300.0	85300.0
r0385	25.0	25.0	85300.0	85300.0
r0386	25.0	25.0	85300.0	85300.0
r0388	25.0	25.0	85300.0	85300.0
r0389	25.0	25.0	85300.0	85300.0
r0390	25.0	25.0	85300.0	85300.0
r0392	25.0	25.0	85300.0	85300.0
r0393	25.0	25.0	85300.0	85300.0
r0394	25.0	25.0	85300.0	85300.0
r0398	25.0	25.0	85300.0	85300.0
r0399	25.0	25.0	85300.0	85300.0
r0407	25.0	25.0	85300.0	85300.0
r0408	25.0	25.0	85300.0	85300.0
r0409	25.0	25.0	85300.0	85300.0
r0410	25.0	25.0	85300.0	85300.0
r0413	25.0	25.0	85300.0	85300.0
r0422	25.0	25.0	85300.0	85300.0
r0423	25.0	25.0	85300.0	85300.0
r0424	25.0	25.0	85300.0	85300.0
r0425	25.0	25.0	85300.0	85300.0
r0426	25.0	25.0	85300.0	85300.0
r0430	25.0	25.0	85300.0	85300.0
r0431	25.0	25.0	85300.0	85300.0
r0433	25.0	25.0	85300.0	85300.0
r0434	25.0	25.0	85300.0	85300.0
r0437	25.0	25.0	85300.0	85300.0
r0441	25.0	25.0	85300.0	85300.0
r0443	25.0	25.0	85300.0	85300.0
r0450	25.0	25.0	85300.0	85300.0
r0451	25.0	25.0	85300.0	85300.0
r0456	25.0	25.0	85300.0	85300.0
r0463	25.0	25.0	85300.0	85300.0
r0464	25.0	25.0	85300.0	85300.0
r0465	25.0	25.0	85300.0	85300.0
r0480	25.0	25.0	85300.0	85300.0
r0483	25.0	25.0	85300.0	85300.0
r0494	25.0	25.0	85300.0	85300.0
r0497	25.0	25.0	85300.0	85300.0
r0512	25.0	25.0	85300.0	85300.0
r0514	25.0	25.0	85300.0	85300.0
r0522	25.0	25.0	85300.0	85300.0
r0523	25.0	25.0	85300.0	85300.0
r0525	25.0	25.0	85300.0	85300.0
r0527	25.0	25.0	85300.0	85300.0
r0531	25.0	25.0	85300.0	85300.0
r0537	25.0	25.0	85300.0	85300.0
r0546	25.0	25.0	85300.0	85300.0
r0548	25.0	25.0	85300.0	85300.0
r0553	25.0	25.0	85300.0	85300.0
r0555	25.0	25.0	85300.0	85300.0
r0556	25.0	25.0	85300.0	85300.0
r0557	25.0	25.0	85300.0	85300.0
r0558	25.0	25.0	85300.0	85300.0
r0559	25.0	25.0	85300.0	85300.0
r0568	25.0	25.0	85300.0	85300.0
r0570	25.0	25.0	85300.0	85300.0
r0571	25.0	25.0	85300.0	85300.0
r0573	25.0	25.0	85300.0	85300.0
r0578	25.0	25.0	85300.0	85300.0
r0579	25.0	25.0	85300.0	85300.0
r0580	25.0	25.0	85300.0	85300.0
r0587	25.0	25.0	85300.0	85300.0
